name,analysis_no_of_clusters_score,analysis_infiltration_score,analysis_mrca_score,analysis_total_score,n_d_0,n_d_1,n_d_2,n_d_3,n_d_4,n_s,n_p,Ne_d_0,Ne_d_1,Ne_d_2,Ne_d_3,Ne_d_4,Ne_s,Ne_p,Ne_actual,mut_haplotypes_sample, mut_haplotypes_population,method
10_14_1000_0.00025_0.00025_0.7_100,0.0234138124649073,0.9425910578116836,0.1997112655187473,0.1877350172249997,72,72,26,14,10,2,3,61369.848617503565,61369.848617503565,9505.849276650695,3903.982726136131,2482.112415843283,331.93889808196366,362.728243554594,1000,137,1417.0,SINGER
7_13_1000_0.00025_2.5e-05_0.5_100,0.1242377789133026,0.7753399806092558,0.2762927635521742,0.2447113568635263,32,32,21,15,12,6,10,15908.535451049383,15908.535451049383,7976.101841654332,4829.731870223347,3518.874924226216,1389.0475882921116,1540.5924636806344,1000,103,1014.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1447588093208298,0.7582064547918206,0.3472062274185035,0.2671430688561295,47,47,27,17,11,9,12,25124.837052432387,25124.837052432387,10030.51230160453,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
9_15_1000_0.00025_0.0025_0.7_100,0.0482304357889863,0.4841228009486841,0.4279431750087463,0.170571201445905,84,84,29,14,7,6,7,82379.29570460458,82379.29570460458,10860.51528383112,3813.9588711800648,1532.736350419055,1260.2730059271926,958.3166687557712,1000,146,1424.0,SINGER
9_13_1000_0.00025_2.5e-05_0.5_100,0.0904725992961287,0.981598194833489,0.2277021424854244,0.244725870105127,47,47,22,12,6,4,5,33789.96790494542,33789.96790494542,8620.996160123672,3532.521036834695,1393.072563689416,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
10_13_1000_0.00025_2.5e-05_0.7_100,0.184931506849315,0.8752557881850432,0.3001128122481867,0.305757344859505,18,18,12,10,6,2,5,5399.559987198131,5399.559987198131,3097.592975157668,2432.333673302887,1260.2730059271926,327.80516072008686,650.3949313544109,1000,146,1418.0,SINGER
10_13_1000_0.00025_2.5e-05_0.5_100,0.1564459930313589,1.0,0.487838269454123,0.3326879355400697,45,45,18,12,7,4,4,29831.975010746275,29831.975010746275,6252.588702970375,3492.3173444619897,1688.2963462700643,823.7881696938739,527.0140132662715,1000,105,1042.0,SINGER
8_15_1000_0.00025_0.0025_0.5_100,0.0332581520700332,0.9550285673728665,0.1436366129164149,0.1880804834924154,82,82,12,4,3,3,5,203338.3598025798,203338.3598025798,3546.422111428059,832.0970552419699,580.9512522868395,580.9512522868395,685.9260294927045,1000,101,1004.0,SINGER
7_13_1000_0.00025_2.5e-05_0.7_100,0.0886681383370125,0.6878336920259955,0.6193902262031501,0.2581512845702806,45,45,24,12,11,6,8,21690.759759503693,21690.759759503693,8041.374632397412,3062.7507553489213,2728.574358712451,1249.219227528851,1121.6469372248378,1000,151,1403.0,SINGER
8_14_1000_0.00025_0.00025_0.7_100,0.0541548131295337,0.7008434905493729,0.2783477292067277,0.1847870521540887,79,79,28,13,8,6,7,78745.38460016876,78745.38460016876,10691.627392857976,3537.49808915914,1857.4300849192216,1284.2879697620056,960.796824263732,1000,136,1401.0,SINGER
8_13_1000_0.00025_2.5e-05_0.5_100,0.1438636363636363,0.9801652892561984,0.373383732057416,0.3037368986515876,38,38,23,16,6,6,8,20555.168339355703,20555.168339355703,8857.546377980132,5148.940365140154,1362.5799093903468,1362.5799093903468,1179.010172555604,1000,110,1042.0,SINGER
7_14_1000_0.00025_0.00025_0.5_100,0.0498506571087216,0.7987317342156052,0.4011975670685367,0.2148848551687264,60,60,15,8,6,4,6,73108.90739519229,73108.90739519229,5060.536744833518,2097.431844583396,1432.507848105511,850.3813064792739,846.3431732505265,1000,93,1014.0,SINGER
9_14_1000_0.00025_0.00025_0.5_100,0.0686932215234102,0.9331132309623156,0.3559404044204884,0.2414433003738077,50,50,15,12,8,5,6,36965.15368065162,36965.15368065162,4769.006909224502,3479.391523090576,2007.329945421699,1089.8982193906686,847.4445496254266,1000,106,1006.0,SINGER
4_15_1000_0.00025_0.0025_0.5_100,0.0434782608695652,0.9047799947145878,0.0650177099825442,0.1759044383132654,79,79,12,3,2,4,6,209042.6705942455,209042.6705942455,3620.0434255384935,588.0798756483455,357.3228635878246,843.2424125427566,847.5830556360867,1000,96,1005.0,SINGER
5_15_1000_0.00025_0.0025_0.5_100,0.0621069182389937,0.7561645638334622,0.3354229248570264,0.2072129660708688,73,73,17,7,3,6,8,103584.16095945044,103584.16095945044,5720.002929914834,1683.3317289779277,574.3414058044547,1377.351363039199,1181.77014416186,1000,106,1028.0,SINGER
7_15_1000_0.00025_0.0025_0.7_100,0.0454825474338057,0.5874718838399444,0.1214020135257468,0.1381688678085177,94,94,32,9,3,6,6,114033.918810001,114033.918810001,12654.725924704357,2119.139517178093,534.3886101629781,1260.2730059271926,803.0825335687044,1000,146,1410.0,SINGER
7_15_1000_0.00025_0.0025_0.5_100,0.0567718040057562,0.7515122237732756,0.2984217089468458,0.1972303527120475,69,69,17,8,3,5,6,106728.64626358468,106728.64626358468,5969.6254309950655,2067.4615224893378,586.6092846402231,1117.2439845904498,847.5830556360867,1000,97,1005.0,SINGER
8_14_1000_0.00025_0.00025_0.5_100,0.0736757523522229,0.7887027761081057,0.4303276852475868,0.2344275958499099,78,78,17,4,2,7,7,137392.55968035036,137392.55968035036,5745.555762529466,823.7881696938739,350.5332441634088,1688.2963462700643,1013.7505139381246,1000,105,1010.0,SINGER
3_15_1000_0.00025_0.0025_0.5_100,0.0538082437275985,0.7340988005050506,0.0851421218230694,0.160551908958537,73,73,20,2,1,5,6,139081.42487657286,139081.42487657286,7686.76646928823,357.3228635878246,155.6086238524778,1120.537468596909,846.7548060721481,1000,96,1011.0,SINGER
10_14_1000_0.00025_0.00025_0.5_100,0.0353287141475991,0.8947559443932397,0.188697587238051,0.1872481296480129,62,62,26,11,5,3,6,61538.19533644061,61538.19533644061,10931.4419512139,3074.2668843321967,1087.0906926139717,573.0760583514901,847.7217484521294,1000,107,1004.0,SINGER
7_14_1000_0.00025_0.00025_0.7_100,0.0342108730597939,0.8268656963829858,0.3716753366537506,0.2037287660973662,80,80,35,13,7,4,5,78501.66382551273,78501.66382551273,15046.640080396932,3509.8810916391644,1553.8872903992915,768.799923526017,650.3264145429616,1000,139,1419.0,SINGER
9_14_1000_0.00025_0.00025_0.7_100,0.0366456106252024,0.7623282161936608,0.5419630726648329,0.2212956207664158,79,79,27,18,8,4,6,69564.90601882797,69564.90601882797,9706.82804272937,5384.604829584579,1815.5813690469984,758.779246780161,801.0812211532465,1000,147,1433.0,SINGER
10_13_1000_0.00025_2.5e-05_0.5_100,0.1564459930313589,1.0,0.4543838441299847,0.3276697717414489,45,45,18,12,7,4,4,29831.975010746275,29831.975010746275,6252.588702970375,3492.3173444619897,1688.2963462700643,823.7881696938739,527.0140132662715,1000,105,1042.0,SINGER
10_15_1000_0.00025_0.0025_0.5_100,0.0238399621212121,0.8573329076202639,0.1420792930422286,0.1665998035842223,78,78,14,2,1,2,5,194106.8771451513,194106.8771451513,4510.53057024207,357.3228635878246,155.6086238524778,357.3228635878246,685.2773891328243,1000,96,1010.0,SINGER
8_15_1000_0.00025_0.0025_0.7_100,0.0266297508180216,0.9007489922649526,0.2716114145422226,0.1944948865936914,90,90,29,10,4,3,3,114102.70317451798,114102.70317451798,11244.872526371444,2482.112415843283,771.4429283716637,541.8372687471125,362.5877101261931,1000,137,1421.0,SINGER
9_13_1000_0.00025_2.5e-05_0.5_100,0.0904725992961287,0.981598194833489,0.2244687153613886,0.2442408560365217,47,47,22,12,6,4,5,33789.96790494542,33789.96790494542,8620.996160123672,3532.521036834695,1393.072563689416,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
8_13_1000_0.00025_2.5e-05_0.5_100,0.1317857142857142,0.9627603305785124,0.362613636363636,0.2910560950413222,39,39,24,15,6,6,8,21566.25480842482,21566.25480842482,9466.377783026564,4693.131694296148,1362.5799093903468,1362.5799093903468,1179.010172555604,1000,110,1042.0,SINGER
9_13_1000_0.00025_2.5e-05_0.7_100,0.0519885406134142,0.9539688388251396,0.2372911300094692,0.2150809737545813,54,54,28,16,8,4,4,32655.225035645293,32655.225035645293,10606.845747093335,4682.860105692015,1849.4124047866449,770.1141424110231,504.17926923303366,1000,138,1406.0,SINGER
7_13_1000_0.00025_2.5e-05_0.5_100,0.1242377789133026,0.7753399806092558,0.2378363203946579,0.2389428903898989,32,32,21,15,12,6,10,15908.535451049383,15908.535451049383,7976.101841654332,4829.731870223347,3518.874924226216,1389.0475882921116,1540.5924636806344,1000,103,1014.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1447588093208298,0.7582064547918206,0.3472062274185035,0.2671430688561295,47,47,27,17,11,9,12,25124.837052432387,25124.837052432387,10030.51230160453,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
9_15_1000_0.00025_0.0025_0.7_100,0.0482304357889863,0.4953366966573278,0.4099318377606896,0.169551585214993,86,86,28,14,6,6,7,87823.33317863237,87823.33317863237,10293.15529605011,3813.9588711800648,1260.2730059271926,1260.2730059271926,958.3166687557712,1000,146,1424.0,SINGER
10_13_1000_0.00025_2.5e-05_0.7_100,0.184931506849315,0.8752557881850432,0.3484517094509038,0.3130081794399126,18,18,13,11,7,2,5,5399.559987198131,5399.559987198131,3449.4170619473507,2758.5342533656644,1532.736350419055,327.80516072008686,650.3949313544109,1000,146,1418.0,SINGER
8_15_1000_0.00025_0.0025_0.5_100,0.033097595473833,0.9550285673728665,0.141790446740939,0.1876911689487539,83,83,12,4,2,3,5,218129.00900077907,218129.00900077907,3546.422111428059,832.0970552419699,353.4410406994912,580.9512522868395,685.9260294927045,1000,101,1004.0,SINGER
10_14_1000_0.00025_0.00025_0.7_100,0.0234138124649073,0.9425910578116836,0.1976715055524361,0.1874290532300531,72,72,26,14,10,2,3,61369.848617503565,61369.848617503565,9505.849276650695,3903.982726136131,2482.112415843283,331.93889808196366,362.728243554594,1000,137,1417.0,SINGER
8_14_1000_0.00025_0.00025_0.7_100,0.0541548131295337,0.7008434905493729,0.2783966127285759,0.1847943846823659,79,79,28,13,8,6,7,78745.38460016876,78745.38460016876,10691.627392857976,3537.49808915914,1857.4300849192216,1284.2879697620056,960.796824263732,1000,136,1401.0,SINGER
7_14_1000_0.00025_0.00025_0.5_100,0.0498506571087216,0.8014967111741305,0.4012271098077569,0.2153040331233882,60,60,15,8,5,4,6,73108.90739519229,73108.90739519229,5060.536744833518,2097.431844583396,1130.7632592379448,850.3813064792739,846.3431732505265,1000,93,1014.0,SINGER
9_14_1000_0.00025_0.00025_0.5_100,0.0686932215234102,0.9331132309623156,0.3534945623520048,0.2410764240635352,50,50,15,12,8,5,6,36965.15368065162,36965.15368065162,4769.006909224502,3479.391523090576,2007.329945421699,1089.8982193906686,847.4445496254266,1000,106,1006.0,SINGER
9_14_1000_0.00025_0.00025_0.7_100,0.0366456106252024,0.7623282161936608,0.4434637614444255,0.2065207240833546,79,79,26,18,8,4,6,69564.90601882797,69564.90601882797,9171.572529693958,5384.604829584579,1815.5813690469984,758.779246780161,801.0812211532465,1000,147,1433.0,SINGER
7_14_1000_0.00025_0.00025_0.7_100,0.0336688632287447,0.8268656963829858,0.3309175084615548,0.1972356849868023,83,83,33,12,7,4,5,86845.43784630191,86845.43784630191,13678.828637122857,3150.048306558456,1553.8872903992915,768.799923526017,650.3264145429616,1000,139,1419.0,SINGER
10_14_1000_0.00025_0.00025_0.5_100,0.0350665293838111,0.8947559443932397,0.1848624323307125,0.1864893270772606,63,63,26,11,5,3,6,64286.515398853735,64286.515398853735,10931.4419512139,3074.2668843321967,1087.0906926139717,573.0760583514901,847.7217484521294,1000,107,1004.0,SINGER
9_13_1000_0.00025_2.5e-05_0.5_100,0.0904725992961287,0.981598194833489,0.2520552080481316,0.2483788299395331,47,47,22,12,6,4,5,33789.96790494542,33789.96790494542,8620.996160123672,3532.521036834695,1393.072563689416,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
10_15_1000_0.00025_0.0025_0.5_100,0.0238399621212121,0.8573329076202639,0.1417645540828676,0.1665525927403182,78,78,14,2,1,2,5,194106.8771451513,194106.8771451513,4510.53057024207,357.3228635878246,155.6086238524778,357.3228635878246,685.2773891328243,1000,96,1010.0,SINGER
9_13_1000_0.00025_2.5e-05_0.7_100,0.0503782346552821,0.9694047207165648,0.220720059734938,0.2137834813264229,56,56,28,14,8,4,4,35090.03365222756,35090.03365222756,10606.845747093335,3893.4528064113415,1849.4124047866449,770.1141424110231,504.17926923303366,1000,138,1406.0,SINGER
8_15_1000_0.00025_0.0025_0.7_100,0.0266297508180216,0.9007489922649526,0.2580641088142265,0.192462790734492,90,90,29,10,4,3,3,114102.70317451798,114102.70317451798,11244.872526371444,2482.112415843283,771.4429283716637,541.8372687471125,362.5877101261931,1000,137,1421.0,SINGER
9_15_1000_0.00025_0.0025_0.7_100,0.0482304357889863,0.4953366966573278,0.4031788960898788,0.1685386439643714,86,86,28,14,6,6,7,87823.33317863237,87823.33317863237,10293.15529605011,3813.9588711800648,1260.2730059271926,1260.2730059271926,958.3166687557712,1000,146,1424.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1447588093208298,0.7582064547918206,0.3932526855347614,0.2740500375735681,47,47,27,17,11,9,12,25124.837052432387,25124.837052432387,10030.51230160453,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
10_13_1000_0.00025_2.5e-05_0.7_100,0.184931506849315,0.8752557881850432,0.3467249913664098,0.3127491717272385,18,18,13,11,7,2,5,5399.559987198131,5399.559987198131,3449.4170619473507,2758.5342533656644,1532.736350419055,327.80516072008686,650.3949313544109,1000,146,1418.0,SINGER
8_15_1000_0.00025_0.0025_0.5_100,0.0332581520700332,0.9550285673728665,0.157501342771922,0.1901601929707415,82,82,13,4,2,3,5,203338.3598025798,203338.3598025798,3969.40040334828,832.0970552419699,353.4410406994912,580.9512522868395,685.9260294927045,1000,101,1004.0,SINGER
8_13_1000_0.00025_2.5e-05_0.5_100,0.1317857142857142,0.9627603305785124,0.4001192684866156,0.2966819398597692,39,39,24,15,6,6,8,21566.25480842482,21566.25480842482,9466.377783026564,4693.131694296148,1362.5799093903468,1362.5799093903468,1179.010172555604,1000,110,1042.0,SINGER
10_13_1000_0.00025_2.5e-05_0.5_100,0.1564459930313589,1.0,0.4566308753466523,0.328006826423949,45,45,18,12,7,4,4,29831.975010746275,29831.975010746275,6252.588702970375,3492.3173444619897,1688.2963462700643,823.7881696938739,527.0140132662715,1000,105,1042.0,SINGER
8_14_1000_0.00025_0.00025_0.7_100,0.0541548131295337,0.7077077091313636,0.3460971779588201,0.1959791022542011,80,80,27,13,8,6,7,81499.83113534309,81499.83113534309,10108.77068036845,3537.49808915914,1857.4300849192216,1284.2879697620056,960.796824263732,1000,136,1401.0,SINGER
7_14_1000_0.00025_0.00025_0.5_100,0.0498506571087216,0.8014967111741305,0.4009206038883477,0.2152580572354768,60,60,15,8,5,4,6,73108.90739519229,73108.90739519229,5060.536744833518,2097.431844583396,1130.7632592379448,850.3813064792739,846.3431732505265,1000,93,1014.0,SINGER
10_14_1000_0.00025_0.00025_0.7_100,0.0234138124649073,0.9425910578116836,0.2202844258843346,0.1908209912798378,72,72,26,14,10,2,3,61369.848617503565,61369.848617503565,9505.849276650695,3903.982726136131,2482.112415843283,331.93889808196366,362.728243554594,1000,137,1417.0,SINGER
7_15_1000_0.00025_0.0025_0.5_100,0.0573422779065752,0.7445199702931662,0.305070423355828,0.1975781535819517,68,68,17,9,3,5,6,101066.61684084524,101066.61684084524,5969.6254309950655,2423.023531996452,586.6092846402231,1117.2439845904498,847.5830556360867,1000,97,1005.0,SINGER
7_15_1000_0.00025_0.0025_0.7_100,0.0454825474338057,0.5874718838399444,0.1203874381397155,0.138016681500613,94,94,32,9,3,6,6,114033.918810001,114033.918810001,12654.725924704357,2119.139517178093,534.3886101629781,1260.2730059271926,803.0825335687044,1000,146,1410.0,SINGER
4_15_1000_0.00025_0.0025_0.5_100,0.0434782608695652,0.9047799947145878,0.0665362521820327,0.1761322196431887,79,79,11,4,2,4,6,209042.6705942455,209042.6705942455,3204.55915147123,843.2424125427566,357.3228635878246,843.2424125427566,847.5830556360867,1000,96,1005.0,SINGER
5_15_1000_0.00025_0.0025_0.5_100,0.0617621834325496,0.7622437238929789,0.2593069168311149,0.1964661245113989,74,74,17,7,2,6,8,108771.46991402526,108771.46991402526,5720.002929914834,1683.3317289779277,349.8315321277031,1377.351363039199,1181.77014416186,1000,106,1028.0,SINGER
3_15_1000_0.00025_0.0025_0.5_100,0.0538082437275985,0.7225845598396905,0.0813404330604431,0.158254519544339,72,72,21,2,1,5,6,130861.32850874026,130861.32850874026,8295.386518646754,357.3228635878246,155.6086238524778,1120.537468596909,846.7548060721481,1000,96,1011.0,SINGER
8_14_1000_0.00025_0.00025_0.5_100,0.0736757523522229,0.7754897227708287,0.3432701094622246,0.219387001481514,77,77,18,4,2,7,7,130229.97585419044,130229.97585419044,6252.588702970375,823.7881696938739,350.5332441634088,1688.2963462700643,1013.7505139381246,1000,105,1010.0,SINGER
10_14_1000_0.00025_0.00025_0.5_100,0.0350665293838111,0.8947559443932397,0.2533620709162967,0.1967642728650983,63,63,26,11,5,3,6,64286.515398853735,64286.515398853735,10931.4419512139,3074.2668843321967,1087.0906926139717,573.0760583514901,847.7217484521294,1000,107,1004.0,SINGER
7_14_1000_0.00025_0.00025_0.7_100,0.0336688632287447,0.8268656963829858,0.8084672518684829,0.2688681464978416,83,83,33,12,7,4,5,86845.43784630191,86845.43784630191,13678.828637122857,3150.048306558456,1553.8872903992915,768.799923526017,650.3264145429616,1000,139,1419.0,SINGER
9_14_1000_0.00025_0.00025_0.7_100,0.0366456106252024,0.7625549735632753,0.5118913591613246,0.2168188773463317,79,79,26,18,8,4,6,69564.90601882797,69564.90601882797,9171.572529693958,5384.604829584579,1815.5813690469984,758.779246780161,801.0812211532465,1000,147,1433.0,SINGER
9_14_1000_0.00025_0.00025_0.5_100,0.0686932215234102,0.9331132309623156,0.3665518948013708,0.24303502393094,50,50,15,12,8,5,6,36965.15368065162,36965.15368065162,4769.006909224502,3479.391523090576,2007.329945421699,1089.8982193906686,847.4445496254266,1000,106,1006.0,SINGER
9_13_1000_0.00025_2.5e-05_0.7_100,0.0508396595353117,0.9694047207165648,0.2210388540273625,0.2141542978863072,55,55,28,15,8,4,4,33855.45312623289,33855.45312623289,10606.845747093335,4281.400263371438,1849.4124047866449,770.1141424110231,504.17926923303366,1000,138,1406.0,SINGER
8_15_1000_0.00025_0.0025_0.7_100,0.0267526735698523,0.9001233405444105,0.2630830841927621,0.1932078352094725,89,89,29,10,4,3,3,110079.181141183,110079.181141183,11244.872526371444,2482.112415843283,771.4429283716637,541.8372687471125,362.5877101261931,1000,137,1421.0,SINGER
9_13_1000_0.00025_2.5e-05_0.5_100,0.0904725992961287,0.981598194833489,0.2528620085011063,0.2484998500074793,47,47,22,12,6,4,5,33789.96790494542,33789.96790494542,8620.996160123672,3532.521036834695,1393.072563689416,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1432669082125603,0.7582064547918206,0.4362468961014354,0.2794548383827806,48,48,26,17,11,9,12,26114.124896377296,26114.124896377296,9470.085220430215,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
10_13_1000_0.00025_2.5e-05_0.5_100,0.1564459930313589,1.0,0.4603759273744328,0.3285685842281162,45,45,18,12,7,4,4,29831.975010746275,29831.975010746275,6252.588702970375,3492.3173444619897,1688.2963462700643,823.7881696938739,527.0140132662715,1000,105,1042.0,SINGER
10_13_1000_0.00025_2.5e-05_0.7_100,0.184931506849315,0.8752557881850432,0.3491423966847014,0.3131117825249822,18,18,13,11,7,2,5,5399.559987198131,5399.559987198131,3449.4170619473507,2758.5342533656644,1532.736350419055,327.80516072008686,650.3949313544109,1000,146,1418.0,SINGER
10_15_1000_0.00025_0.0025_0.5_100,0.024109738372093,0.8573329076202639,0.1720124767259306,0.1712786245123942,77,77,15,2,1,2,5,180756.98130145157,180756.98130145157,4986.18337393319,357.3228635878246,155.6086238524778,357.3228635878246,685.2773891328243,1000,96,1010.0,SINGER
